,old_index,bedrooms,longitude_x,latitude_x,mean_neighbor_price
10185,19857,2,-73.9651,40.803,2640.0
10186,19858,1,-73.9515,40.7814,2569.2
10187,19859,2,-73.9398,40.7518,3279.8
10188,19860,2,-73.9817,40.7707,6549.6
10189,19861,2,-74.0065,40.7081,3245.4
10190,19862,0,-73.9482,40.7832,1850.0
10191,19863,1,-73.9678,40.7563,2679.8
10192,19864,2,-73.9462,40.7777,3412.0
10193,19865,1,-73.9969,40.742,4260.0
10194,19866,2,-73.9326,40.6646,2099.8
10195,19867,1,-74.0047,40.7334,5350.0
10196,19868,1,-73.9629,40.7182,3302.4
10197,19869,2,-73.9343,40.5839,1963.2
10198,19870,0,-73.9863,40.7349,2559.0
10199,19871,1,-74.0077,40.7076,3384.0
10200,19872,1,-73.9782,40.7749,2740.0
10201,19873,0,-73.9685,40.7981,2027.0
10202,19874,1,-73.9444,40.7802,3236.0
10203,19875,2,-74.0111,40.7061,5718.2
10204,19876,3,-73.9425,40.7487,3953.0
10205,19877,1,-73.977,40.7829,4320.0
10206,19878,0,-74.0085,40.7387,4555.0
10207,19879,2,-73.9523,40.7912,4088.0
10208,19880,2,-73.9799,40.7239,3120.0
10209,19881,2,-73.9504,40.7611,4248.0
10210,19882,2,-73.9535,40.7775,3030.0
10211,19883,3,-73.9659,40.6736,3520.0
10212,19884,2,-73.9947,40.7252,5680.0
10213,19885,2,-73.9811,40.7394,3367.8
10214,19886,2,-73.9404,40.844,1995.0
10215,19887,2,-73.9656,40.8,3565.0
10216,19888,3,-73.9661,40.7929,5716.8
10217,19889,5,-74.0016,40.7391,8299.0
10218,19890,1,-73.9949,40.7419,4436.8
10219,19891,1,-74.0089,40.7045,3714.2
10220,19892,2,-73.9478,40.7802,3620.0
10221,19893,1,-73.9799,40.6897,3195.2
10222,19894,0,-73.9607,40.7675,2520.0
10223,19895,2,-73.9495,40.7189,3570.0
10224,19896,1,-73.9627,40.8051,3000.0
10225,19897,0,-73.9268,40.8618,3420.0
10226,19898,1,-73.9214,40.8282,1745.0
10227,19899,1,-73.9851,40.6887,3039.0
10228,19900,2,-73.9648,40.8028,3140.0
10229,19901,0,-73.9809,40.7389,1935.0
10230,19902,1,-74.0322,40.7275,2641.0
10231,19903,1,-74.0055,40.7331,3805.0
10232,19904,2,-74.0122,40.6257,2060.0
10233,19905,3,-73.9742,40.7959,5564.0
10234,19906,0,-73.9999,40.7351,2907.0
10235,19907,1,-73.9748,40.7928,3820.0
10236,19908,1,-74.0123,40.7075,3193.0
10237,19909,1,-73.9902,40.7342,5198.0
10238,19910,1,-73.9081,40.6896,1835.0
10239,19911,2,-73.9498,40.7856,4256.0
10240,19912,0,-73.9809,40.7394,2050.0
10241,19913,2,-73.9884,40.731,4300.0
10242,19914,2,-73.9846,40.7471,3830.0
10243,19915,2,-73.9761,40.7937,4150.0
10244,19916,2,-73.9865,40.6719,3710.0
10245,19917,2,-73.9863,40.745,6956.0
10246,19918,0,-74.0047,40.7171,3402.0
10247,19919,1,-73.9746,40.7479,3447.0
10248,19920,2,-73.9727,40.7436,4640.0
10249,19921,2,-74.0162,40.7166,5984.8
10250,19922,4,-73.9779,40.7413,6228.0
10251,19923,0,-73.9744,40.7898,2855.0
10252,19924,1,-73.8415,40.5758,1530.0
10253,19925,1,-73.9548,40.6554,2420.0
10254,19926,1,-73.98,40.7485,4337.0
10255,19927,1,-73.94,40.7133,2568.8
10256,19928,1,-73.9822,40.7318,3292.8
10257,19929,1,-73.9841,40.7675,3165.0
10258,19930,0,-73.9704,40.7509,2360.0
10259,19931,1,-73.984,40.728,2305.0
10260,19932,2,-73.9666,40.8069,3140.0
10261,19933,1,-74.0059,40.7075,3500.0
10262,19934,2,-74.0149,40.708,3089.2
10263,19935,5,-73.9511,40.8141,5308.0
10264,19936,2,-73.9609,40.8007,2759.0
10265,19937,1,-73.9922,40.7578,3637.0
10266,19938,2,-74.0046,40.7073,2894.0
10267,19939,1,-73.9552,40.8216,1764.0
10268,19940,4,-73.955,40.8036,4730.0
10269,19941,3,-73.9746,40.7434,5717.4
10270,19942,2,-73.9888,40.7695,3040.0
10271,19943,2,-74.0014,40.7261,3818.2
10272,19944,2,-73.9695,40.7518,4806.0
10273,19945,2,-73.9829,40.7304,3405.0
10274,19946,2,-73.9579,40.7688,3937.0
10275,19947,0,-74.0038,40.7406,2494.0
10276,19948,2,-73.9823,40.7344,4043.0
10277,19949,2,-73.9892,40.726,3807.0
10278,19950,3,-73.9397,40.7518,3937.8
10279,19951,1,-74.0205,40.6356,1518.0
10280,19952,2,-73.9817,40.7319,4272.2
10281,19953,0,-73.9974,40.7198,2079.0
10282,19954,0,-73.9942,40.7301,2418.0
10283,19956,1,-74.0089,40.7328,3000.0
10284,19957,3,-73.9607,40.7675,5660.0
10285,19958,0,-74.0035,40.7275,2564.0
10286,19959,1,-74.0005,40.7298,2810.0
10287,19960,3,-73.9425,40.7487,3953.0
10288,19961,0,-73.9548,40.7766,1933.0
10289,19962,1,-73.956,40.7472,2944.6
10290,19963,2,-73.9865,40.7627,3654.0
10291,19964,0,-73.9845,40.7242,2270.0
10292,19965,2,-73.9598,40.7618,5736.0
10293,19966,1,-73.9949,40.7226,3596.0
10294,19967,1,-73.9558,40.773,2335.0
10295,19968,3,-73.9471,40.8273,2950.0
10296,19969,0,-73.9509,40.778,2210.8
10297,19970,2,-73.9651,40.7573,3369.8
10298,19971,2,-74.0103,40.7053,5649.8
10299,19972,2,-73.9942,40.7301,3532.0
10300,19973,2,-73.9679,40.7876,3849.0
10301,19975,2,-73.9875,40.7494,3428.0
10302,19976,2,-73.98100000000002,40.7394,3367.8
10303,19977,0,-74.008,40.7321,5653.4
10304,19978,0,-73.9957,40.7465,2630.0
10305,19979,1,-73.9696,40.7861,3699.0
10306,19980,2,-73.9482,40.8291,2160.0
10307,19981,1,-74.0053,40.7456,3725.0
10308,19982,1,-73.98100000000002,40.7728,3787.0
10309,19983,1,-73.9667,40.7947,3473.0
10310,19984,1,-73.9963,40.7606,3072.2
10311,19985,4,-73.9812,40.735,4810.0
10312,19986,2,-73.9897,40.7684,3528.0
10313,19987,1,-73.9478,40.7786,2479.0
10314,19988,0,-73.9917,40.7624,2079.0
10315,19989,2,-73.9353,40.8443,1869.0
10316,19990,2,-73.945,40.8217,1940.0
10317,19991,0,-73.9624,40.7612,2129.2
10318,19992,1,-73.9748,40.6785,2360.0
10319,19993,3,-73.9915,40.767,5166.0
10320,19994,2,-74.0069,40.7074,3053.0
10321,19995,2,-74.0102,40.7065,3289.0
10322,19996,4,-73.9428,40.7166,3730.0
10323,19997,1,-74.018,40.7067,2846.0
10324,19998,3,-73.9851,40.7718,10340.0
10325,19999,3,-73.9601,40.719,3658.4
10326,20000,0,-73.9743,40.7954,2248.0
10327,20001,4,-74.0109,40.7035,5598.0
10328,20002,1,-73.9838,40.7587,2999.0
10329,20003,1,-73.9799,40.7397,2949.6
10330,20004,3,-73.9713,40.7864,10366.4
10331,20005,0,-74.0072,40.7067,2505.0
10332,20006,2,-73.9743,40.7438,3757.8
10333,20007,3,-73.9401,40.8438,3037.0
10334,20008,3,-73.9937,40.7388,6830.0
10335,20009,3,-73.9482,40.7811,3979.0
10336,20010,1,-73.9965,40.6952,3129.0
10337,20011,1,-73.9509,40.7753,2709.8
10338,20012,2,-73.9801,40.7207,3215.8
10339,20013,3,-73.9603,40.7695,5650.0
10340,20014,1,-73.9875,40.7494,4060.0
10341,20015,0,-74.0044,40.7231,2364.0
10342,20016,2,-73.9878,40.7641,3039.0
10343,20017,1,-73.9495,40.7189,2879.0
10344,20018,2,-73.9377,40.8006,2505.0
10345,20019,2,-73.969,40.7517,3274.0
10346,20020,2,-73.9893,40.7484,6735.4
10347,20021,4,-73.9758,40.7881,10990.0
10348,20022,1,-74.0095,40.7054,3118.8
10349,20023,1,-73.988,40.7784,3680.0
10350,20024,2,-73.9878,40.7641,3039.0
10351,20025,1,-73.97399999999998,40.7538,2822.8
10352,20026,1,-73.9884,40.731,4725.6
10353,20027,1,-73.9765,40.7489,3159.0
10354,20028,4,-73.9808,40.7248,5943.8
10355,20029,3,-73.9782,40.7426,4800.0
10356,20030,2,-73.9632,40.7631,3747.0
10357,20031,0,-74.0173,40.7097,2778.0
10358,20032,2,-73.9946,40.752,4225.0
10359,20033,3,-73.9834,40.7243,5360.0
10360,20034,0,-73.9471,40.7807,1691.0
10361,20035,4,-73.9903,40.7486,7790.0
10362,20036,3,-73.9847,40.7637,5082.4
10363,20037,2,-73.9651,40.8024,3130.0
10364,20038,1,-73.9982,40.7568,3673.0
10365,20039,1,-73.9528,40.7739,3010.0
10366,20040,1,-73.9829,40.7756,2682.0
10367,20041,1,-73.9918,40.7661,3358.6
10368,20042,1,-74.0065,40.7081,3029.0
10369,20043,4,-73.9392,40.8186,3315.0
10370,20044,1,-73.999,40.761,3326.8
10371,20045,2,-73.9742,40.7959,3865.4
10372,20046,0,-73.9748,40.6785,2179.8
10373,20047,2,-73.9603,40.7695,3575.8
10374,20048,3,-73.9675,40.7943,5790.0
10375,20049,1,-73.9817,40.7397,2977.0
10376,20050,3,-73.9777,40.7449,6327.8
10377,20051,2,-73.9622,40.7752,7140.0
10378,20052,1,-73.9386,40.8522,1734.0
10379,20053,2,-74.0025,40.7315,4055.0
10380,20054,0,-74.0088,40.706,2705.6
10381,20055,1,-73.9528,40.7819,2599.0
10382,20056,3,-73.9845,40.7287,4870.0
10383,20057,2,-73.9251,40.8678,2208.0
10384,20058,2,-73.9464,40.7792,2609.0
10385,20059,2,-73.8122,40.7057,1845.0
10386,20060,1,-73.9795,40.7774,2440.0
10387,20061,2,-73.9483,40.7812,2765.0
10388,20062,1,-73.9425,40.7487,3106.0
10389,20063,2,-73.9722,40.6805,2655.0
10390,20064,0,-73.9501,40.774,2165.8
10391,20065,1,-73.9734,40.7864,3260.0
10392,20066,2,-73.9664,40.803,3050.0
10393,20067,3,-73.9519,40.7832,3735.0
10394,20068,1,-73.9717,40.7565,3000.0
10395,20069,0,-73.938,40.8559,3000.0
10396,20070,1,-73.9917,40.758,3558.0
10397,20071,2,-73.9756,40.789,7250.0
10398,20072,1,-73.9898,40.7184,2369.0
10399,20073,1,-74.0096,40.7141,6887.0
10400,20074,1,-73.9807,40.742,3839.0
10401,20075,1,-74.0089,40.7328,3000.0
10402,20076,2,-73.9814,40.731,5253.0
10403,20077,0,-73.984,40.7645,2844.0
10404,20078,1,-73.9601,40.7676,3416.0
10405,20079,1,-73.9077,40.6834,1835.0
10406,20080,2,-73.952,40.7748,3460.0
10407,20081,2,-73.9665,40.7944,5484.2
10408,20082,2,-73.9862,40.742,5544.0
10409,20083,1,-73.9578,40.8198,2050.0
10410,20084,1,-74.0059,40.7075,3500.0
10411,20085,2,-73.9752,40.7452,3728.8
10412,20086,1,-73.9406,40.7502,2763.4
10413,20087,2,-73.9828,40.7376,4458.0
10414,20088,0,-73.9943,40.699,2100.0
10415,20089,1,-73.9648,40.7572,3010.0
10416,20090,1,-73.9445,40.8333,1735.0
10417,20091,3,-73.9519,40.7832,3735.0
10418,20092,1,-74.0011,40.7521,4175.6
10419,20093,3,-73.9539,40.692,2760.0
10420,20094,3,-73.9464,40.8059,3172.0
10421,20095,4,-73.9894,40.7266,6499.0
10422,20096,2,-73.9713,40.695,2752.0
10423,20097,0,-73.999,40.761,2700.6
10424,20098,0,-73.9622,40.7698,2720.4
10425,20099,0,-73.9529,40.7756,2080.0
10426,20100,2,-73.9844,40.7385,3858.0
10427,20101,2,-74.0032,40.7344,4169.8
10428,20102,1,-74.0029,40.7243,3897.0
10429,20103,1,-73.96600000000002,40.8012,3082.0
10430,20104,1,-74.0032,40.7364,3240.0
10431,20105,3,-73.9425,40.7862,2938.0
10432,20106,4,-73.9418,40.8376,3496.0
10433,20107,1,-74.0071,40.7067,2853.0
10434,20108,2,-73.9951,40.7606,2635.0
10435,20109,1,-73.8885,40.7477,1844.0
10436,20110,0,-73.9507,40.773,1936.8
10437,20111,2,-73.973,40.7848,2924.0
10438,20112,2,-73.9799,40.7635,4080.0
10439,20113,1,-74.0149,40.708,2899.4
10440,20114,1,-73.9931,40.7327,4169.0
10441,20115,0,-73.9898,40.7612,2115.0
10442,20116,3,-73.9392,40.8433,2699.0
10443,20117,2,-73.9899,40.7182,3354.8
10444,20118,0,-73.9531,40.7176,2652.2
10445,20119,1,-73.9802,40.7394,2740.0
10446,20120,1,-73.9929,40.6983,2395.0
10447,20121,3,-73.8507,40.7205,3479.0
10448,20122,1,-73.97800000000002,40.7849,2648.0
10449,20123,1,-73.985,40.7196,2497.0
10450,20124,2,-73.8325,40.7125,2294.0
10451,20125,3,-73.9678,40.7605,3960.0
10452,20126,2,-73.9626,40.7617,2623.0
10453,20127,2,-73.9795,40.7821,4045.0
10454,20128,3,-73.9637,40.7999,3950.0
10455,20129,1,-73.9947,40.7239,3265.0
10456,20130,2,-74.0136,40.717,6657.0
10457,20131,3,-73.9476,40.8274,2790.0
10458,20132,2,-73.9563,40.7681,4355.0
10459,20133,1,-73.9957,40.7427,3723.0
10460,20134,2,-73.9635,40.7623,3008.8
10461,20135,2,-73.9477,40.7801,3120.0
10462,20136,1,-73.9517,40.7731,3008.0
10463,20137,2,-73.9834,40.7278,2805.0
10464,20138,1,-73.9505,40.7734,2216.0
10465,20139,2,-73.9452,40.7829,2620.0
10466,20140,2,-73.975,40.7333,4961.8
10467,20141,1,-73.9494,40.7702,2299.6
10468,20142,3,-74.0089,40.7045,4408.8
10469,20143,1,-73.9891,40.729,3823.6
10470,20144,0,-73.982,40.7343,3883.0
10471,20145,0,-74.0162,40.7056,2829.0
10472,20146,3,-73.9894,40.7272,4990.0
10473,20147,2,-73.9678,40.7902,3699.0
10474,20148,2,-73.9509,40.8247,2290.0
10475,20149,4,-73.96340000000002,40.7582,6940.0
10476,20150,1,-73.97399999999998,40.7538,2822.8
10477,20151,3,-73.9982,40.7568,4556.8
10478,20152,0,-73.956,40.7133,2692.8
10479,20153,1,-73.9803,40.7845,4178.0
10480,20154,2,-74.0109,40.7035,4810.0
10481,20155,5,-73.9943,40.7194,10459.0
10482,20156,1,-73.9728,40.7852,2480.0
10483,20157,0,-73.9565,40.7465,2417.0
10484,20158,6,-73.9604,40.7993,7800.0
10485,20159,0,-73.979,40.7454,2020.0
10486,20160,1,-73.9847,40.7637,2829.0
10487,20161,0,-73.9748,40.6785,2179.8
10488,20162,3,-73.9395,40.8212,2470.0
10489,20163,3,-73.972,40.69300000000001,3635.0
10490,20164,1,-73.9754,40.746,3276.0
10491,20165,2,-73.9962,40.7593,3798.0
10492,20166,1,-73.9285,40.8535,1545.0
10493,20167,2,-73.9482,40.7782,3324.0
10494,20168,2,-73.9935,40.7366,4080.0
10495,20169,0,-73.9742,40.7959,2525.0
10496,20170,4,-73.96340000000002,40.7582,6940.0
10497,20171,0,-73.9999,40.7297,2257.0
10498,20172,2,-73.9532,40.8233,1900.0
10499,20173,0,-73.99,40.7601,2062.6
10500,20174,2,-73.8154,40.7277,1924.6
10501,20175,1,-73.9914,40.7032,5120.0
10502,20176,1,-74.005,40.7304,3535.0
10503,20177,0,-73.9695,40.7601,2410.0
10504,20178,1,-73.959,40.7667,2270.0
10505,20179,3,-73.9603,40.7695,5650.0
10506,20180,0,-73.9803,40.7465,2468.0
10507,20181,2,-73.9421,40.8221,2207.0
10508,20182,0,-73.9506,40.773,1876.0
10509,20183,0,-74.0086,40.7071,3195.8
10510,20184,1,-73.8655,40.8552,1470.0
10511,20185,3,-73.9798,40.7239,4658.0
10512,20186,2,-73.9795,40.7274,3380.0
10513,20187,4,-73.9442,40.7123,3730.0
10514,20188,2,-73.9677,40.7902,3670.0
10515,20189,1,-73.9677,40.7539,3975.0
10516,20190,1,-73.9619,40.7773,5970.0
10517,20191,2,-73.9831,40.7377,4967.0
10518,20192,3,-73.9695,40.753,5050.0
10519,20193,0,-73.979,40.7454,2020.0
10520,20194,1,-73.9407,40.7463,2768.6
10521,20195,3,-73.9781,40.7846,6510.0
10522,20196,1,-73.9306,40.7963,1778.0
10523,20197,2,-73.9376,40.8452,2195.0
10524,20198,2,-73.9478,40.7817,2758.0
10525,20199,0,-73.9917,40.7709,2818.0
10526,20200,3,-73.9552,40.7766,4119.0
10527,20201,1,-73.9489,40.8304,1724.0
10528,20202,1,-73.9932,40.7633,2916.0
10529,20203,2,-73.9727,40.7957,6458.0
10530,20204,3,-73.9663,40.8014,4420.0
10531,20205,2,-74.0084,40.7139,7426.2
10532,20206,1,-73.9416,40.7471,2587.6
10533,20207,2,-73.9831,40.7377,4967.0
10534,20208,1,-73.9876,40.7635,2975.0
10535,20209,1,-74.0002,40.7268,3350.0
10536,20210,3,-73.9515,40.8252,2500.0
10537,20211,1,-74.0161,40.7053,3783.0
10538,20212,0,-74.0047,40.7339,3000.0
10539,20213,3,-73.9484,40.6718,2780.0
10540,20214,2,-73.9973,40.7565,3264.0
10541,20215,2,-73.9391,40.8449,1915.0
10542,20216,0,-74.0161,40.7053,2694.0
10543,20217,1,-73.9911,40.7585,3178.0
10544,20218,0,-74.0089,40.7046,3057.4
10545,20219,1,-73.9825,40.7208,3398.6
10546,20220,1,-73.9469,40.7773,2860.0
10547,20221,3,-73.9827,40.7185,4080.0
10548,20222,0,-73.9938,40.7376,2897.0
10549,20223,2,-73.9886,40.7623,3230.0
10550,20224,1,-73.9837,40.7232,2737.0
10551,20225,1,-73.9909,40.7448,4416.6
10552,20226,1,-73.9831,40.7178,2645.0
10553,20227,2,-73.9675,40.7943,3274.0
10554,20228,0,-73.97399999999998,40.7538,2430.0
10555,20229,4,-73.9514,40.8274,4213.8
10556,20230,3,-73.9982,40.7568,4556.8
10557,20231,2,-73.9684,40.7594,4700.0
10558,20232,1,-73.95100000000002,40.7723,3163.0
10559,20233,2,-73.9909,40.7144,3495.8
10560,20234,1,-73.9852,40.7467,4361.0
10561,20235,1,-73.9541,40.7995,2110.0
10562,20236,1,-73.97399999999998,40.7538,2822.8
10563,20237,1,-73.9421,40.8012,2118.0
10564,20238,1,-73.9983,40.7438,3308.0
10565,20239,0,-74.0069,40.7074,2832.0
10566,20240,2,-73.9756,40.789,7250.0
10567,20241,1,-73.9956,40.7621,3732.0
10568,20242,2,-73.9984,40.7177,3973.8
10569,20243,2,-73.9745,40.732,3981.8
10570,20244,2,-73.9572,40.7459,4437.8
10571,20245,2,-73.9364,40.799,2724.0
10572,20246,2,-74.00399999999998,40.7297,3488.0
10573,20247,2,-73.9529,40.7693,2885.0
10574,20248,2,-73.9672,40.5912,2288.0
10575,20249,0,-73.9919,40.69,2843.0
10576,20250,2,-73.9402,40.6987,2350.0
10577,20251,1,-73.9641,40.6953,2723.0
10578,20252,2,-74.0037,40.753,4796.0
10579,20253,3,-73.9661,40.8003,4000.0
10580,20254,1,-73.9902,40.7342,5198.0
10581,20255,3,-73.9825,40.7377,4918.0
10582,20256,1,-73.997,40.7564,1995.0
10583,20257,1,-73.971,40.6928,2536.0
10584,20258,1,-74.0066,40.7084,2730.0
10585,20259,3,-73.9488,40.7839,3977.0
10586,20260,0,-73.9482,40.7811,1899.0
10587,20261,0,-73.969,40.7565,2140.0
10588,20262,2,-74.0036,40.7239,13299.0
10589,20263,1,-73.9741,40.7447,2595.0
10590,20265,2,-73.9469,40.7826,4389.6
10591,20266,0,-73.9961,40.7381,2836.8
10592,20267,0,-73.9505,40.7771,2420.0
10593,20268,2,-73.9978,40.7612,3204.0
10594,20269,2,-73.9814,40.7486,4470.0
10595,20270,3,-74.0148,40.716,8299.0
10596,20271,1,-73.9863,40.7349,4090.0
10597,20272,2,-73.9917,40.7643,4000.0
10598,20273,1,-74.0077,40.7065,3541.4
10599,20274,2,-73.9522,40.7804,3600.0
10600,20275,0,-74.0011,40.7394,2642.0
10601,20276,3,-73.9827,40.7185,4080.0
10602,20277,2,-73.9803,40.7465,3255.0
10603,20278,2,-73.9958,40.753,3178.0
10604,20279,1,-73.9636,40.6946,2723.0
10605,20280,1,-73.9623,40.7612,2629.2
10606,20281,1,-73.9818,40.7295,2910.0
10607,20282,3,-73.9805,40.743,5394.0
10608,20283,4,-73.9784,40.7243,5896.0
10609,20284,1,-73.983,40.6969,2863.4
10610,20285,1,-73.98100000000002,40.7728,3787.0
10611,20286,3,-73.961,40.8007,2830.0
10612,20287,2,-73.9878,40.7657,3340.0
10613,20288,2,-74.0075,40.7074,3127.0
10614,20289,1,-73.9608,40.7689,3678.0
10615,20290,2,-73.9804,40.73,3774.0
10616,20291,0,-74.0065,40.7081,3155.0
10617,20292,4,-73.9978,40.7612,5829.0
10618,20293,0,-73.9471,40.7812,1890.0
10619,20294,2,-74.0046,40.7073,2894.0
10620,20295,1,-74.0019,40.7383,2939.0
10621,20296,2,-73.9892,40.7671,3579.0
10622,20297,2,-73.9481,40.7957,2707.2
10623,20298,4,-73.9936,40.7391,7490.0
10624,20299,3,-73.9944,40.7548,4878.0
10625,20300,1,-73.9833,40.7246,2816.0
10626,20301,1,-73.9896,40.7341,4500.0
10627,20302,3,-74.0028,40.7465,9459.0
10628,20303,3,-74.0017,40.7448,5490.0
10629,20304,2,-73.9983,40.7425,3703.2
10630,20305,2,-74.0022,40.7505,5138.0
10631,20306,0,-73.9341,40.7715,2044.8
10632,20307,1,-74.0047,40.7334,5350.0
10633,20308,1,-73.9803,40.7853,4178.0
10634,20309,1,-73.9964,40.7194,2910.0
10635,20310,0,-73.9616,40.7677,3215.0
10636,20311,2,-73.9597,40.7638,7744.0
10637,20312,0,-73.9919,40.7448,3855.0
10638,20313,0,-73.9885,40.761,2307.0
10639,20314,2,-73.9979,40.7431,4468.2
10640,20315,3,-73.9572,40.7657,5980.0
10641,20316,2,-73.9478,40.789,2415.0
10642,20317,3,-73.9814,40.7843,13160.0
10643,20318,2,-73.9784,40.7336,5001.6
10644,20319,1,-74.0089,40.7045,3714.2
10645,20321,3,-73.9556,40.7303,3589.6
10646,20322,1,-73.9789,40.7491,3490.0
10647,20323,3,-73.937,40.8417,2198.8
10648,20324,0,-73.9846,40.7471,2260.0
10649,20325,3,-74.0101,40.7067,3345.0
10650,20326,2,-73.9626,40.7657,5698.0
10651,20327,1,-73.9597,40.7679,3793.0
10652,20328,1,-73.9678,40.7563,2679.8
10653,20329,0,-73.96340000000002,40.799,1857.0
10654,20330,3,-73.9795,40.7432,4898.0
10655,20332,2,-74.024,40.629,2050.0
10656,20333,1,-73.95100000000002,40.7723,3163.0
10657,20334,2,-73.9884,40.7255,3640.0
10658,20335,1,-73.9818,40.7386,2955.0
10659,20336,1,-74.005,40.7473,2995.0
10660,20337,2,-73.9785,40.7633,5656.0
10661,20338,3,-73.9603,40.7695,5650.0
10662,20339,0,-74.0061,40.7083,2530.0
10663,20340,1,-73.935,40.8522,1770.0
10664,20341,2,-73.9464,40.83,1950.0
10665,20342,2,-73.9831,40.7377,4967.0
10666,20343,0,-73.9507,40.7814,2210.0
10667,20344,2,-73.9704,40.753,3961.6
10668,20345,4,-73.9667,40.7953,5250.0
10669,20346,0,-73.9625,40.7656,2404.0
10670,20347,1,-73.9854,40.7619,3681.8
10671,20348,1,-73.9547,40.7679,2528.0
10672,20349,2,-73.9828,40.7192,3508.0
10673,20350,1,-73.9945,40.7257,4415.0
10674,20351,1,-73.9775,40.7473,3060.0
10675,20352,1,-73.9667,40.7638,3418.0
10676,20353,3,-73.9872,40.7266,5359.0
10677,20354,1,-74.0047,40.7334,5350.0
10678,20355,2,-73.9177,40.8544,2258.4
10679,20356,1,-73.9239,40.8679,1860.0
10680,20357,3,-73.9819,40.7725,13240.0
10681,20358,3,-73.9543,40.808,4015.0
10682,20359,2,-73.9868,40.7488,3606.8
10683,20360,0,-74.0116,40.7051,3037.4
10684,20361,1,-73.9832,40.7277,2579.2
10685,20362,1,-73.9566,40.7704,3587.0
10686,20363,2,-74.0071,40.7067,3404.0
10687,20364,2,-73.952,40.7769,2985.2
10688,20365,1,-73.9648,40.7572,3010.0
10689,20366,2,-73.9647,40.8028,3080.0
10690,20367,0,-73.9851,40.7437,3693.0
10691,20368,1,-73.9294,40.7751,2400.0
10692,20369,1,-74.0001,40.7276,2779.0
10693,20370,1,-73.9947,40.7252,4435.0
10694,20371,1,-73.97399999999998,40.7538,2822.8
10695,20372,2,-73.9776,40.7307,4293.0
10696,20373,3,-73.9848,40.7403,4879.0
10697,20374,1,-73.9511,40.8078,2519.0
10698,20375,2,-73.8324,40.706,2204.0
10699,20376,2,-74.0051,40.7482,4953.0
10700,20377,1,-74.0055,40.7434,5263.0
10701,20378,2,-73.9128,40.7634,2580.0
10702,20379,3,-74.0086,40.7058,4780.0
10703,20380,2,-73.9515,40.7867,2550.0
10704,20381,5,-73.9603,40.7695,8960.0
10705,20382,1,-73.9408,40.7198,2493.4
10706,20383,1,-73.9667,40.7953,3150.0
10707,20384,2,-73.9774,40.7477,3814.0
10708,20385,2,-73.9618,40.7965,3086.0
10709,20386,1,-73.9873,40.7259,2168.8
10710,20387,2,-73.977,40.7855,3559.0
10711,20388,1,-73.9254,40.7657,1919.0
10712,20389,2,-73.953,40.7812,2895.6
10713,20390,0,-73.9511,40.7833,1966.0
10714,20391,2,-73.9863,40.745,6956.0
10715,20392,3,-73.9855,40.7187,5335.0
10716,20393,0,-73.9446,40.7768,1998.4
10717,20395,1,-73.9831,40.6952,3154.6
10718,20396,0,-73.9408,40.8175,1450.0
10719,20397,0,-73.9903,40.7486,3113.4
10720,20398,3,-74.0109,40.7196,5493.6
10721,20399,1,-74.0055,40.7091,3912.0
10722,20400,1,-73.9677,40.7902,3508.0
10723,20401,0,-73.984,40.7645,2844.0
10724,20402,0,-73.9834,40.7677,2815.0
10725,20403,1,-73.9862,40.7514,3361.6
10726,20404,1,-73.9818,40.7417,3130.0
10727,20405,1,-73.9485,40.7729,2389.0
10728,20406,2,-73.9626,40.7617,2623.0
10729,20407,1,-74.0095,40.7054,3118.8
10730,20408,2,-73.8912,40.6342,1725.0
10731,20409,1,-73.9982,40.7568,3673.0
10732,20410,2,-73.9515,40.7874,2550.0
10733,20411,2,-74.0271,40.6384,2325.0
10734,20412,1,-73.9525,40.7779,3838.0
10735,20413,0,-74.0057,40.7344,2365.0
10736,20414,1,-73.9705,40.7855,3771.0
10737,20415,3,-74.0044,40.7231,4229.6
10738,20416,0,-73.9739,40.7479,2530.0
10739,20417,0,-74.0065,40.7081,3155.0
10740,20418,1,-73.9621,40.7186,3680.0
10741,20419,0,-73.999,40.761,2700.6
10742,20420,0,-73.9601,40.7158,2660.2
10743,20421,3,-73.9322,40.7953,3728.0
10744,20422,1,-73.9216,40.8269,1745.0
10745,20423,4,-73.9614,40.7961,4876.0
10746,20424,2,-73.9303,40.6805,2559.8
10747,20426,2,-73.9865,40.7348,4560.0
10748,20427,1,-73.9896,40.7341,4500.0
10749,20428,2,-73.9978,40.7612,3204.0
10750,20429,2,-73.9416,40.8163,2328.4
10751,20430,1,-74.0095,40.7054,3118.8
10752,20431,1,-74.0035,40.724,7735.0
10753,20432,2,-73.9789,40.7425,3289.0
10754,20433,2,-73.9857,40.7655,3428.0
10755,20434,2,-73.9401,40.8214,1940.0
10756,20435,2,-73.9441,40.8327,2077.0
10757,20436,1,-73.9769,40.7869,3279.0
10758,20437,2,-73.98100000000002,40.7279,2892.0
10759,20438,3,-74.0024,40.7418,5936.0
10760,20439,2,-73.998,40.6616,2425.0
10761,20440,1,-73.9798,40.7363,2500.0
10762,20441,1,-73.9579,40.6828,2420.0
10763,20442,3,-73.9956,40.7621,7885.0
10764,20443,2,-73.9629,40.7953,3088.0
10765,20444,1,-73.9805,40.7824,3870.0
10766,20445,1,-73.9946,40.7242,3400.0
10767,20446,2,-73.969,40.7517,3274.0
